customer_id,employee_id,product_id,purchase_date,purchase_id,quantity,total_price
81,74,6,2024-03-20 11:38:17,271,3,150.0
46,82,7,2024-03-01 17:51:21,272,4,480.0
53,47,1,2024-03-23 06:45:49,273,5,6000.0
90,13,10,2024-03-09 02:21:13,274,2,600.0
67,58,3,2024-03-16 21:08:38,275,1,150.0
12,99,5,2024-03-04 14:37:56,276,3,600.0
29,34,9,2024-03-28 07:57:14,277,5,2000.0
42,15,8,2024-03-02 18:35:50,279,4,360.0
8,51,4,2024-03-25 11:55:08,280,1,500.0
97,87,7,2024-03-13 05:14:26/,281,3,360.0
64,28,1,2024-03-07 22:33:44,282,5,6000.0
19,64,10,2024-03-21 15:53:02,283,2,600.0
36,4,3,2024-03-05 09:12:20,284,1,150.0
83,40,5,2024-03-29 02:31:38,285,3,600.0
50,85,9,2024-03-18 19:50:56,286,5,2000.0
24,66,8,2024-03-26 06:29:32,288,4,360.0
71,11,4,2024-03-14 23:48:50,289,1,500.0
38,57,7,2024-03-01 17:08:08,290,3,360.0
85,92,1,2024-03-24 10:27:26,291,5,6000.0
8,3,3,2024-03-08 21:06:02,293,1,150.0
25,48,5,2024-03-22 14:25:20,294,3,600.0
39,19,2,2024-03-20 00:03:56,296,2,1600.0
5,65,8,2024-03-04 17:23:14/,297,4,360.0
98,10,4,2024-03-28 10:42:32,298,1,500.0
65,56,7,2024-03-17 04:01:50,299,3,360.0
21,91,1,2024-03-11 21:21:08,300,5,6000.0
37,36,10,2024-03-05 14:40:26,301,2,600.0
84,72,3,2024-03-29 07:59:44,302,1,150.0
51,17,5,2024-03-19 01:19:02,303,3,600.0
9,63,9,2024-03-03 18:38:20,304,5,2000.0
26,8,2,2024-03-27 11:57:38,305,2,1600.0
73,44,8,2024-03-16 05:16:56,306,4,360.0
40,89,4,2024-03-10 22:36:14,307,1,500.0
6,35,7,2024-03-04 15:55:32,308,3,360.0
100,71,1,2024-03-28 09:14:50,309,5,6000.0
66,16,10,2024-03-18 02:34:08,310,2,600.0
23,62,3,2024-03-02 19:53:26,311,1,150.0
39,7,5,2024-03-26 13:12:44,312,3,600.0
86,43,9,2024-03-15 06:32:02,313,5,2000.0
53,88,2,2024-03-09 23:51:20,314,2,1600.0
10,33,8,2024-03-03 17:10:38/,315,4,360.0
27,79,4,2024-03-27 10:29:56,316,1,500.0
74,24,7,2024-03-16 03:49:14,317,3,360.0
41,60,1,2024-03-10 21:08:32,318,5,6000.0
7,5,10,2024-03-04 14:27:50,319,2,600.0
23,51,3,2024-03-28 07:47:08,320,1,150.0
50,33,8,2024-03-15 05:04:20,324,4,360.0
6,78,4,2024-03-09 22:23:38,325,1,500.0
100,29,7,2024-03-03 15:42:56,326,3,360.0
67,74,1,2024-03-27 09:02:14,327,5,6000.0
40,65,3,2024-03-11 19:40:50,329,1,150.0
87,11,5,2024-03-05 13:00:08,330,3,600.0
54,57,9,2024-03-01 06:19:26,331,5,2000.0
11,2,2,2024-03-25 00:38:44,332,2,1600.0
28,48,8,2024-03-14 17:58:02,333,4,360.0
75,93,4,2024-03-08 11:17:20,334,1,500.0
42,39,7,2024-03-02 04:36:38,335,3,360.0
8,84,1,2024-03-26 21:55:56,336,5,6000.0
95,30,10,2024-03-16 15:15:14,337,2,600.0
62,75,3,2024-03-10 08:34:32,338,1,150.0
18,21,5,2024-03-04 01:53:50/,339,3,600.0
82,12,2,2024-03-18 12:32:26,341,2,1600.0
49,58,8,2024-03-02 05:51:44,342,4,360.0
4,3,4,2024-03-26 23:11:02,343,1,500.0
96,49,7,2024-03-16 16:30:20,344,3,360.0
20,40,10,2024-03-04 03:09:56,346,2,600.0
